time,open,high,low,close,Pivot,BC,TC,R1,R2,EMA,Daily-TC,Daily-PP,Daily-BC,Daily-R1,Daily-R2,Daily-R3,Daily-R4,Daily-S1,Daily-S2,Daily-S3,Daily-S4,Weekly-TC,Weekly-PP,Weekly-BC,Weekly-R1,Weekly-R2,Weekly-R3,Weekly-S1,Weekly-S2,Weekly-S3,Monthly-TC,Monthly-PP,Monthly-BC,Monthly-R1,Monthly-R2,Monthly-R3,Monthly-S1,Monthly-S2,Monthly-S3,Pre. Day High,Pre. Day Low,Pre. Weekly High,Pre. Weekly Low,Pre. Monthly High,Pre. Monthly Low,Tomorrow-TC,Tomorrow-PP,Tomorrow-BC,Tomorrow-R1,Tomorrow-S1,Volume,Volume MA,RSI,ATR
2000-08-10T03:45:00Z,1345.25,1360.4,1325.15,1328,NaN,NaN,NaN,NaN,NaN,1364.5651816611505,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,37.99965298941267,34.47959220227217
2000-08-11T03:45:00Z,1328.15,1328.15,1306.6,1310.75,NaN,NaN,NaN,NaN,NaN,1359.4399262648506,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,35.111496196808844,33.55604990210988
2000-08-14T03:45:00Z,1312.25,1321.55,1295.45,1317.9,NaN,NaN,NaN,NaN,NaN,1355.4837428110552,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,37.24071716229853,33.02347490910203
2000-08-16T03:45:00Z,1319.35,1354.95,1319.35,1351.45,NaN,NaN,NaN,NaN,NaN,1355.09957682905,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,46.167036646693994,33.31108384416616
2000-08-17T03:45:00Z,1351.5,1363.05,1334.95,1341.4,NaN,NaN,NaN,NaN,NaN,1353.7948552262833,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,44.141679894317235,32.93886356958286
2000-08-18T03:45:00Z,1342,1360.65,1339.05,1358.05,NaN,NaN,NaN,NaN,NaN,1354.2001071094944,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,48.19641258387357,32.12894474318409
2000-08-21T03:45:00Z,1358.75,1374.5,1358.75,1370.25,NaN,NaN,NaN,NaN,NaN,1355.7286683371617,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,51.002972801749834,31.009020118670946
2000-08-22T03:45:00Z,1370.75,1394.9,1370.75,1381.2,NaN,NaN,NaN,NaN,NaN,1358.1545094479081,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,53.44109921515387,30.554804395908743
2000-08-23T03:45:00Z,1381.6,1398.9,1376.9,1386.05,NaN,NaN,NaN,NaN,NaN,1360.8112228338216,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,54.52057706879417,29.94374693905812
2000-08-24T03:45:00Z,1386.3,1390.45,1374.9,1386.95,NaN,NaN,NaN,NaN,NaN,1363.3006301829814,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,54.730327962920455,28.91562215769682
2000-08-25T03:45:00Z,1387.35,1396.1,1377.75,1381.25,NaN,NaN,NaN,NaN,NaN,1365.0100939750785,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,53.061224817489055,28.16093486071847
2000-08-28T03:45:00Z,1379.6,1383.45,1368.25,1369.85,NaN,NaN,NaN,NaN,NaN,1365.4710374060235,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,49.79069585192173,27.235153799238585
2000-08-29T03:45:00Z,1368.65,1373.55,1360.65,1367.7,NaN,NaN,NaN,NaN,NaN,1365.6833195578308,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,49.17508797701391,26.211214242150106
2000-08-30T03:45:00Z,1369.9,1384.85,1369.8,1375.95,NaN,NaN,NaN,NaN,NaN,1366.6610986475612,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,51.64562797999405,25.563984653425088
2000-08-31T03:45:00Z,1376.5,1397.3,1375.9,1394.1,NaN,NaN,NaN,NaN,NaN,1369.2743273477934,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,56.639288542863,25.266557178180427
2000-09-04T03:45:00Z,1395.95,1433.15,1395.95,1427.75,NaN,NaN,NaN,NaN,NaN,1374.8434390289558,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,64.05163253644616,26.25108880831041
2000-09-05T03:45:00Z,1428.05,1434.65,1420.9,1428.25,NaN,NaN,NaN,NaN,NaN,1379.9297781690552,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,64.1496992427205,25.358153893431098
2000-09-06T03:45:00Z,1430.9,1444.45,1421,1435.35,NaN,NaN,NaN,NaN,NaN,1385.2078945339072,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,65.58538172464613,25.221857186757454
2000-09-07T03:45:00Z,1434.7,1450.2,1424.35,1439.75,NaN,NaN,NaN,NaN,NaN,1390.4023807687731,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,66.48122642467013,25.266724530560502
2000-09-08T03:45:00Z,1440.6,1453.15,1440.6,1450.05,NaN,NaN,NaN,NaN,NaN,1396.0831064098425,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,68.54538642378385,24.419101349806187
2000-09-11T03:45:00Z,1449.35,1469,1448.95,1456.35,NaN,NaN,NaN,NaN,NaN,1401.8228105612861,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,69.77157906988259,24.107022681962885
2000-09-12T03:45:00Z,1457.1,1470.55,1447.8,1467.65,NaN,NaN,NaN,NaN,NaN,1408.0920666983066,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,71.88839262984827,24.010092490394108
2000-09-13T03:45:00Z,1467.65,1482,1452.6,1456.15,NaN,NaN,NaN,NaN,NaN,1412.6690127270392,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,66.76431582393988,24.39508588393739
2000-09-14T03:45:00Z,1456.75,1466.65,1437.85,1445.3,NaN,NaN,NaN,NaN,NaN,1415.7767258006545,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,62.25560969492106,24.709722606513306
2000-09-15T03:45:00Z,1443.25,1451.05,1411.55,1417.2,NaN,NaN,NaN,NaN,NaN,1415.9122757244018,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,52.38821705248127,25.766170991762355
2000-09-18T03:45:00Z,1416.05,1416.05,1352.1,1354.35,NaN,NaN,NaN,NaN,NaN,1410.0492018458872,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,37.913708398504745,28.575730206636482
2000-09-19T03:45:00Z,1351.8,1361.7,1295.3,1317,NaN,NaN,NaN,NaN,NaN,1401.18737309866,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,32.21698520691835,31.277463763305313
2000-09-20T03:45:00Z,1317.8,1351.1,1311.1,1342.9,NaN,NaN,NaN,NaN,NaN,1395.6361947083115,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,39.05543516770305,31.90050206592636
2000-09-21T03:45:00Z,1341.65,1347.4,1325.75,1329.85,NaN,NaN,NaN,NaN,NaN,1389.3708428313294,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,37.02837395176177,31.16832334693163
2000-09-22T03:45:00Z,1329.1,1329.1,1261.2,1266.45,NaN,NaN,NaN,NaN,NaN,1377.6640958950122,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,29.1206732405431,33.845585965007935
2000-09-25T03:45:00Z,1268.4,1305.1,1268.4,1292.55,NaN,NaN,NaN,NaN,NaN,1369.5579915240587,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,35.25101234230051,34.18875839607879
2000-09-26T03:45:00Z,1292.9,1298.25,1261,1267.9,NaN,NaN,NaN,NaN,NaN,1359.876278045577,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,32.40077266671517,34.40741851064459
2000-09-27T03:45:00Z,1267.45,1299,1249.35,1292.55,NaN,NaN,NaN,NaN,NaN,1353.464251565046,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,37.81550029460934,35.49617433131284
2000-09-28T03:45:00Z,1292.4,1302.75,1260.8,1266.4,NaN,NaN,NaN,NaN,NaN,1345.1724180826607,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,34.64508624821387,35.95716187907621
2000-09-29T03:45:00Z,1267.3,1284.15,1264.4,1271.65,NaN,NaN,NaN,NaN,NaN,1338.1702830271693,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,35.80866250668289,34.7995074591422
2000-10-03T03:45:00Z,1270.75,1288.15,1254.35,1282,NaN,NaN,NaN,NaN,NaN,1332.820732262677,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,38.1466675216306,34.72811406920348
2000-10-04T03:45:00Z,1281.45,1300.05,1275.8,1297.8,NaN,NaN,NaN,NaN,NaN,1329.4854244281364,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,41.64110666780244,33.97967734997466
2000-10-05T03:45:00Z,1296.1,1306.45,1282.5,1284.75,NaN,NaN,NaN,NaN,NaN,1325.224907815933,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,39.64868491831658,33.26327182497647
2000-10-06T03:45:00Z,1284.35,1287.85,1262.65,1285,NaN,NaN,NaN,NaN,NaN,1321.3939642144155,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,39.70820060335752,32.68732383747814
2000-10-09T03:45:00Z,1285.05,1286.35,1264.2,1267.3,NaN,NaN,NaN,NaN,NaN,1316.2421580987568,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,36.93131843347325,31.934657849086836
2000-10-10T03:45:00Z,1268.7,1272.75,1230.05,1238.95,NaN,NaN,NaN,NaN,NaN,1308.8810001845895,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,32.95596490433411,32.70361085986635
2000-10-11T03:45:00Z,1232.85,1234.1,1193.8,1201.9,NaN,NaN,NaN,NaN,NaN,1298.692333500343,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,28.620133104687397,33.59263865559019
2000-10-12T03:45:00Z,1201.3,1214.35,1185.1,1206.25,NaN,NaN,NaN,NaN,NaN,1289.8883017384055,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,29.78811141412106,33.28245018019089
2000-10-13T03:45:00Z,1205.7,1205.7,1167.5,1176.75,NaN,NaN,NaN,NaN,NaN,1279.1132253823669,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,26.608350681831368,33.6729894530344
2000-10-16T03:45:00Z,1177.85,1228.8,1173.35,1175.45,NaN,NaN,NaN,NaN,NaN,1269.2405372507128,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,26.474234585290603,35.22849020638908
2000-10-17T03:45:00Z,1174.3,1174.3,1140.6,1158.05,NaN,NaN,NaN,NaN,NaN,1258.6509622744545,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,24.681080165090762,35.201455191647014
2000-10-18T03:45:00Z,1157.05,1157.05,1122.8,1136,NaN,NaN,NaN,NaN,NaN,1246.969918248316,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,22.59271372033065,35.204922677957946
2000-10-19T03:45:00Z,1135.65,1171.5,1108.2,1166.15,NaN,NaN,NaN,NaN,NaN,1239.2727831770478,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,31.168837742041504,37.21171391524666
2000-10-20T03:45:00Z,1166.2,1202.7,1166.2,1172,NaN,NaN,NaN,NaN,NaN,1232.8658514459005,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,32.72626574370892,37.16444863558619
2000-10-23T03:45:00Z,1171.75,1172.15,1141.45,1143.95,NaN,NaN,NaN,NaN,NaN,1224.3976751177195,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,29.30260453143049,36.70270230447289
2000-10-24T03:45:00Z,1143,1155.35,1132.9,1152.45,NaN,NaN,NaN,NaN,NaN,1217.5455155826985,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,31.636541374722526,35.68465213986767
2000-10-25T03:45:00Z,1158.2,1190.4,1157.25,1183.9,NaN,NaN,NaN,NaN,NaN,1214.3411807652988,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,39.583931840898124,35.8464627013057
2000-10-26T03:45:00Z,1182.8,1188.2,1176.6,1186.3,NaN,NaN,NaN,NaN,NaN,1211.6705921209846,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,40.155672125733645,34.1145725083553
2000-10-27T03:45:00Z,1186.95,1192.9,1171.85,1178.7,NaN,NaN,NaN,NaN,NaN,1208.53053572851,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,38.90026124791124,33.181388757758505
2000-10-30T03:45:00Z,1178.75,1185.8,1164.25,1167.15,NaN,NaN,NaN,NaN,NaN,1204.5895323257946,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,37.00672876285662,32.350575275061466
